Transaction_ID,Date,SKU_ID,Category,Brand,Competitor_Brand,Competitor_Price,Massmart_Price,Cost_Price,Gross_Margin,Units_Sold,Promotion_Flag,Promo_Type,Store_Region,Channel,Stock_On_Hand,Weather_Index,Season,Customer_Segment,Return_Rate
TXN101684,2024-08-08,HOU_735,Household,HomeFresh,CompA,256.64,260.35,210.48,0.192,39,0,None,Eastern Cape,In-store,78,0.63,Winter,Mid-tier,0.027
TXN100562,2024-08-08,BEV_590,Beverages,BrewMaster,CompA,69.09,70.48,46.91,0.334,50,0,None,Gauteng,In-store,100,0.36,Winter,Mid-tier,0.023
TXN101528,2024-08-08,SNA_688,Snacks,TreatsCo,CompB,21.95,21.23,16.81,0.208,97,0,None,KwaZulu-Natal,In-store,291,0.56,Winter,Value,0.028
TXN101658,2024-08-08,SNA_294,Snacks,MunchBox,CompC,35.98,30.84,18.76,0.392,68,0,None,Eastern Cape,In-store,340,0.39,Winter,Mid-tier,0.02
TXN101238,2024-08-08,DAI_597,Dairy,FarmFresh,CompB,85.07,77.87,60.44,0.224,114,0,None,Eastern Cape,In-store,114,0.74,Winter,Value,0.016
TXN102118,2024-08-08,SNA_198,Snacks,CrunchTime,CompE,27.05,25.96,16.41,0.368,89,0,None,Gauteng,In-store,445,0.44,Winter,Mid-tier,0.01
TXN100528,2024-08-08,DAI_768,Dairy,Creamy,CompA,84.81,80.95,56.32,0.304,49,0,None,Western Cape,In-store,196,0.64,Winter,Premium,0.031
TXN100442,2024-08-08,HOU_806,Household,HomeFresh,CompE,322.92,343.41,246.55,0.282,16,0,None,Eastern Cape,Online,64,0.61,Winter,Premium,0.024
TXN102403,2024-08-08,PER_931,Personal Care,SoftTouch,CompE,209.03,202.6,136.32,0.327,44,0,None,Eastern Cape,In-store,88,0.4,Winter,Value,0.036
TXN101558,2024-08-09,SNA_181,Snacks,TreatsCo,CompD,26.85,24.28,16.1,0.337,79,0,None,Western Cape,In-store,79,0.4,Winter,Value,0.035
TXN101030,2024-08-09,BEV_690,Beverages,CoolSip,CompC,119.27,122.91,94.97,0.227,41,0,None,Eastern Cape,In-store,41,0.33,Winter,Value,0.025
TXN102269,2024-08-09,SNA_303,Snacks,TreatsCo,CompA,53.74,54.08,35.97,0.335,67,0,None,Mpumalanga,Online,268,0.46,Winter,Mid-tier,0.031
TXN100800,2024-08-09,SNA_293,Snacks,MunchBox,CompD,28.73,26.91,24.68,0.083,69,0,None,Western Cape,In-store,276,0.38,Winter,Mid-tier,0.028
TXN100806,2024-08-10,SNA_967,Snacks,MunchBox,CompE,75.53,78.02,50.22,0.356,76,0,None,Western Cape,In-store,152,0.43,Winter,Value,0.026
TXN100159,2024-08-10,HOU_304,Household,EcoHome,CompE,67.53,64.82,50.75,0.217,46,0,None,Eastern Cape,In-store,230,0.68,Winter,Value,0.025
TXN102141,2024-08-10,PER_653,Personal Care,SoftTouch,CompA,40.82,43.0,37.19,0.135,47,0,None,Eastern Cape,In-store,47,0.55,Winter,Value,0.043
TXN101222,2024-08-10,PER_128,Personal Care,SoftTouch,CompE,74.8,75.5,64.46,0.146,41,0,None,KwaZulu-Natal,In-store,205,0.56,Winter,Premium,0.04
TXN100507,2024-08-10,PER_396,Personal Care,BodyCare,CompB,55.22,57.07,39.15,0.314,52,0,None,Mpumalanga,In-store,260,0.58,Winter,Value,0.038
TXN101721,2024-08-11,DAI_152,Dairy,Creamy,CompA,32.64,33.21,23.52,0.292,75,0,None,Western Cape,In-store,75,0.72,Winter,Mid-tier,0.035
TXN100520,2024-08-11,BEV_459,Beverages,BrewMaster,CompB,39.94,38.48,29.47,0.234,92,0,None,Gauteng,In-store,276,0.51,Winter,Mid-tier,0.007
TXN101698,2024-08-11,PER_829,Personal Care,PureSkin,CompD,210.46,213.75,130.49,0.39,48,0,None,Eastern Cape,In-store,96,0.51,Winter,Value,0.039
TXN100694,2024-08-11,BEV_920,Beverages,BrewMaster,CompD,65.29,63.98,46.19,0.278,76,0,None,Mpumalanga,Online,228,0.35,Winter,Mid-tier,0.009
TXN101960,2024-08-11,PER_258,Personal Care,PureSkin,CompE,133.57,132.08,102.78,0.222,43,0,None,Gauteng,In-store,129,0.5,Winter,Premium,0.026
TXN101053,2024-08-11,PER_965,Personal Care,BodyCare,CompD,165.77,161.87,117.76,0.273,63,0,None,Gauteng,Online,315,0.56,Winter,Mid-tier,0.031
TXN100510,2024-08-11,HOU_114,Household,SparkPro,CompA,90.65,93.51,60.36,0.355,45,0,None,Eastern Cape,Online,225,0.51,Winter,Mid-tier,0.038
TXN102103,2024-08-11,PER_299,Personal Care,SoftTouch,CompC,89.6,90.04,54.3,0.397,46,0,None,Gauteng,In-store,230,0.55,Winter,Value,0.027
TXN100815,2024-08-11,BEV_562,Beverages,FizzUp,CompB,58.2,54.59,38.4,0.297,99,0,None,Eastern Cape,In-store,297,0.43,Winter,Value,0.036
TXN101724,2024-08-11,SNA_210,Snacks,TreatsCo,CompC,58.98,61.06,55.53,0.091,72,0,None,Gauteng,Online,360,0.47,Winter,Mid-tier,0.031
TXN101015,2024-08-12,DAI_826,Dairy,FarmFresh,CompB,87.99,82.18,62.84,0.235,91,0,None,Gauteng,In-store,182,0.69,Winter,Value,0.026
TXN101101,2024-08-12,SNA_878,Snacks,MunchBox,CompC,74.36,74.66,63.22,0.153,74,0,None,Gauteng,Online,148,0.51,Winter,Mid-tier,0.039
TXN101913,2024-08-12,HOU_902,Household,SparkPro,CompE,207.71,210.95,176.59,0.163,36,0,None,Gauteng,In-store,72,0.63,Winter,Premium,0.035
TXN101026,2024-08-12,SNA_613,Snacks,Snackster,CompE,32.9,33.39,26.63,0.202,52,0,None,Western Cape,In-store,260,0.47,Winter,Premium,0.039
TXN100383,2024-08-12,PER_671,Personal Care,BodyCare,CompC,208.0,198.13,156.77,0.209,66,0,None,Gauteng,Online,264,0.59,Winter,Mid-tier,0.039
TXN101824,2024-08-12,PER_126,Personal Care,PureSkin,CompA,53.98,55.28,38.32,0.307,49,0,None,KwaZulu-Natal,In-store,49,0.52,Winter,Mid-tier,0.029
TXN101823,2024-08-12,BEV_613,Beverages,CoolSip,CompE,106.74,103.01,66.93,0.35,65,0,None,Gauteng,In-store,195,0.4,Winter,Mid-tier,0.038
TXN102157,2024-08-12,DAI_454,Dairy,FarmFresh,CompB,40.15,36.29,29.39,0.19,65,0,None,Gauteng,In-store,325,0.73,Winter,Premium,0.032
TXN100216,2024-08-12,PER_480,Personal Care,BodyCare,CompC,208.38,227.22,186.19,0.181,27,0,None,Eastern Cape,Online,108,0.52,Winter,Mid-tier,0.032
TXN101187,2024-08-13,HOU_979,Household,SparkPro,CompE,119.4,119.09,107.32,0.099,48,0,None,Mpumalanga,Online,240,0.63,Winter,Mid-tier,0.025
TXN101772,2024-08-13,HOU_105,Household,EcoHome,CompE,195.25,198.18,132.92,0.329,25,0,None,KwaZulu-Natal,Online,125,0.49,Winter,Premium,0.033
TXN100925,2024-08-13,PER_186,Personal Care,GlowWell,CompA,39.84,39.5,29.05,0.265,47,0,None,KwaZulu-Natal,Online,141,0.53,Winter,Mid-tier,0.025
TXN100647,2024-08-13,BEV_964,Beverages,CoolSip,CompD,83.44,83.2,70.15,0.157,74,0,None,Eastern Cape,In-store,74,0.36,Winter,Value,0.011
TXN101932,2024-08-13,HOU_761,Household,HomeFresh,CompD,366.17,383.97,284.57,0.259,20,0,None,Mpumalanga,Online,80,0.66,Winter,Mid-tier,0.011
TXN102338,2024-08-13,BEV_281,Beverages,BrewMaster,CompE,64.82,57.97,50.05,0.137,94,1,None,Mpumalanga,In-store,376,0.39,Winter,Premium,0.033
TXN102105,2024-08-13,HOU_437,Household,SparkPro,CompE,101.36,104.75,95.0,0.093,45,1,Flash Sale,Gauteng,In-store,45,0.53,Winter,Value,0.021
TXN101322,2024-08-13,DAI_945,Dairy,Creamy,CompE,9.36,9.1,7.63,0.162,71,0,None,Western Cape,In-store,71,0.67,Winter,Mid-tier,0.006
TXN101271,2024-08-14,BEV_535,Beverages,BrewMaster,CompD,74.27,69.82,59.95,0.141,99,0,None,KwaZulu-Natal,In-store,495,0.42,Winter,Value,0.025
TXN100568,2024-08-14,PER_152,Personal Care,BodyCare,CompA,91.68,88.26,53.73,0.391,47,0,None,Western Cape,In-store,188,0.5,Winter,Value,0.038
TXN101049,2024-08-14,SNA_321,Snacks,TreatsCo,CompC,23.99,23.23,18.29,0.213,86,0,None,Mpumalanga,Online,172,0.41,Winter,Value,0.025
TXN101646,2024-08-14,DAI_249,Dairy,MilkyWay,CompB,30.5,31.4,24.23,0.228,38,0,None,Gauteng,Online,76,0.73,Winter,Premium,0.016
TXN100284,2024-08-14,BEV_915,Beverages,BrewMaster,CompE,92.82,92.43,63.79,0.31,72,0,None,Western Cape,In-store,144,0.34,Winter,Value,0.025
TXN101651,2024-08-14,PER_527,Personal Care,GlowWell,CompA,21.49,21.84,18.79,0.14,53,0,None,Gauteng,Online,106,0.51,Winter,Mid-tier,0.049
TXN100629,2024-08-14,PER_655,Personal Care,BodyCare,CompC,243.13,234.85,205.87,0.123,56,0,None,Gauteng,In-store,280,0.55,Winter,Mid-tier,0.048
TXN100569,2024-08-14,HOU_674,Household,HomeFresh,CompB,290.4,277.32,244.02,0.12,77,0,None,Gauteng,In-store,231,0.54,Winter,Value,0.036
TXN101094,2024-08-14,HOU_213,Household,HomeFresh,CompA,33.43,36.16,30.64,0.153,30,0,None,Mpumalanga,In-store,30,0.56,Winter,Premium,0.022
TXN100426,2024-08-14,HOU_740,Household,HomeFresh,CompC,66.29,63.25,46.48,0.265,37,0,None,Western Cape,Online,37,0.62,Winter,Premium,0.027
TXN100956,2024-08-14,HOU_213,Household,CleanEase,CompB,18.56,17.73,16.18,0.087,38,0,None,Western Cape,In-store,76,0.45,Winter,Value,0.011
TXN101775,2024-08-14,SNA_823,Snacks,CrunchTime,CompD,72.41,74.82,46.64,0.377,72,1,Multi-buy,Gauteng,In-store,288,0.48,Winter,Mid-tier,0.033
TXN102174,2024-08-15,SNA_101,Snacks,Snackster,CompD,34.59,34.0,21.28,0.374,79,0,None,KwaZulu-Natal,In-store,237,0.43,Winter,Value,0.021
TXN102209,2024-08-15,PER_482,Personal Care,GlowWell,CompC,181.07,178.89,110.11,0.384,54,0,None,Eastern Cape,In-store,216,0.51,Winter,Value,0.041
TXN101418,2024-08-15,PER_976,Personal Care,PureSkin,CompE,37.82,35.44,28.51,0.196,63,0,None,Gauteng,In-store,315,0.52,Winter,Value,0.029
TXN101227,2024-08-15,SNA_823,Snacks,CrunchTime,CompC,26.67,28.04,20.3,0.276,58,0,None,Mpumalanga,In-store,58,0.55,Winter,Premium,0.035
TXN101419,2024-08-15,HOU_363,Household,EcoHome,CompB,303.9,301.07,200.83,0.333,65,0,None,Mpumalanga,In-store,325,0.71,Winter,Value,0.039
TXN102135,2024-08-15,DAI_585,Dairy,Creamy,CompB,63.7,68.03,41.38,0.392,80,0,None,Gauteng,In-store,400,0.67,Winter,Mid-tier,0.029
TXN101919,2024-08-15,PER_898,Personal Care,PureSkin,CompA,176.93,184.18,147.17,0.201,16,0,None,Eastern Cape,Online,16,0.55,Winter,Premium,0.023
TXN101506,2024-08-15,HOU_797,Household,SparkPro,CompD,330.25,336.08,259.01,0.229,38,0,None,Mpumalanga,In-store,114,0.53,Winter,Value,0.038
TXN100634,2024-08-16,SNA_428,Snacks,MunchBox,CompA,46.56,45.58,29.64,0.35,85,0,None,Western Cape,In-store,85,0.39,Winter,Value,0.024
TXN102137,2024-08-16,BEV_318,Beverages,CoolSip,CompC,23.27,21.51,16.64,0.226,94,0,None,KwaZulu-Natal,In-store,470,0.45,Winter,Value,0.025
TXN102196,2024-08-16,PER_475,Personal Care,GlowWell,CompD,31.12,33.58,28.79,0.143,23,0,None,Eastern Cape,Online,69,0.52,Winter,Mid-tier,0.048
TXN102130,2024-08-16,DAI_154,Dairy,DairyDelight,CompE,71.73,71.61,51.26,0.284,78,0,None,Gauteng,In-store,78,0.67,Winter,Value,0.007
TXN101154,2024-08-16,SNA_873,Snacks,TreatsCo,CompD,34.46,36.69,32.19,0.123,63,0,None,Gauteng,In-store,63,0.47,Winter,Premium,0.032
TXN101991,2024-08-17,SNA_943,Snacks,TreatsCo,CompA,8.98,9.3,7.07,0.24,79,0,None,Gauteng,Online,158,0.51,Winter,Mid-tier,0.022
TXN100858,2024-08-17,PER_615,Personal Care,SoftTouch,CompE,61.32,63.23,40.8,0.355,49,0,None,Mpumalanga,In-store,49,0.59,Winter,Mid-tier,0.039
TXN101922,2024-08-17,SNA_797,Snacks,MunchBox,CompE,74.4,70.66,53.47,0.243,81,0,None,KwaZulu-Natal,In-store,162,0.42,Winter,Value,0.019
TXN101482,2024-08-17,PER_720,Personal Care,GlowWell,CompA,142.41,147.77,106.73,0.278,33,0,None,Gauteng,In-store,33,0.54,Winter,Premium,0.044
TXN101762,2024-08-17,DAI_448,Dairy,FarmFresh,CompD,40.12,37.75,23.45,0.379,84,0,None,Eastern Cape,In-store,420,0.8,Winter,Premium,0.013
TXN100276,2024-08-17,DAI_626,Dairy,FarmFresh,CompE,39.43,38.65,32.74,0.153,92,0,None,KwaZulu-Natal,In-store,92,0.69,Winter,Value,0.007
TXN100028,2024-08-17,SNA_146,Snacks,CrunchTime,CompD,39.92,36.35,26.57,0.269,113,0,None,Gauteng,In-store,113,0.47,Winter,Value,0.009
TXN101957,2024-08-18,DAI_525,Dairy,Creamy,CompC,56.03,57.92,46.79,0.192,76,0,None,Eastern Cape,Online,152,0.74,Winter,Mid-tier,0.03
TXN101963,2024-08-18,DAI_957,Dairy,Creamy,CompA,58.35,52.32,38.68,0.261,86,0,None,Mpumalanga,In-store,172,0.64,Winter,Value,0.032
TXN102171,2024-08-18,PER_189,Personal Care,SoftTouch,CompB,232.7,223.71,146.63,0.345,39,0,None,Western Cape,Online,195,0.48,Winter,Mid-tier,0.039
TXN100980,2024-08-18,HOU_754,Household,HomeFresh,CompB,125.18,124.9,114.04,0.087,29,0,None,Western Cape,Online,87,0.58,Winter,Premium,0.018
TXN100822,2024-08-18,DAI_108,Dairy,FarmFresh,CompC,23.96,24.34,17.25,0.291,98,1,Multi-buy,Mpumalanga,Online,392,0.67,Winter,Mid-tier,0.026
TXN100955,2024-08-18,BEV_772,Beverages,BrewMaster,CompD,106.18,104.98,81.06,0.228,91,0,None,Gauteng,In-store,273,0.42,Winter,Value,0.005
TXN102258,2024-08-18,PER_515,Personal Care,PureSkin,CompA,132.54,136.0,86.0,0.368,28,0,None,Gauteng,In-store,140,0.48,Winter,Mid-tier,0.038
TXN102421,2024-08-18,HOU_954,Household,EcoHome,CompE,149.1,155.24,133.17,0.142,39,0,None,Gauteng,In-store,117,0.66,Winter,Value,0.016
TXN101812,2024-08-18,DAI_673,Dairy,MilkyWay,CompD,61.14,62.77,40.09,0.361,81,0,None,KwaZulu-Natal,In-store,405,0.7,Winter,Value,0.019
TXN100637,2024-08-18,DAI_445,Dairy,MilkyWay,CompB,77.53,77.54,46.98,0.394,95,0,None,Eastern Cape,In-store,285,0.76,Winter,Value,0.037
TXN102360,2024-08-18,SNA_219,Snacks,TreatsCo,CompD,18.75,18.01,13.46,0.253,62,0,None,Mpumalanga,In-store,62,0.47,Winter,Premium,0.035
TXN101802,2024-08-18,PER_127,Personal Care,SoftTouch,CompA,70.09,68.43,48.65,0.289,29,0,None,Western Cape,In-store,145,0.45,Winter,Premium,0.017
TXN102206,2024-08-19,HOU_924,Household,SparkPro,CompB,265.86,270.48,168.65,0.376,38,0,None,KwaZulu-Natal,Online,114,0.72,Winter,Premium,0.021
TXN100218,2024-08-19,BEV_240,Beverages,FizzUp,CompB,58.44,60.67,43.76,0.279,87,0,None,Eastern Cape,Online,435,0.46,Winter,Value,0.027
TXN101786,2024-08-19,PER_117,Personal Care,SoftTouch,CompB,176.96,178.91,148.52,0.17,39,0,None,Mpumalanga,In-store,156,0.46,Winter,Mid-tier,0.036
TXN101487,2024-08-19,DAI_926,Dairy,MilkyWay,CompC,69.95,69.49,45.49,0.345,64,0,None,KwaZulu-Natal,In-store,64,0.72,Winter,Premium,0.016
TXN101537,2024-08-19,DAI_447,Dairy,FarmFresh,CompA,66.0,62.03,46.67,0.248,57,0,None,Mpumalanga,In-store,57,0.65,Winter,Premium,0.023
TXN100161,2024-08-20,HOU_284,Household,SparkPro,CompA,265.59,239.11,194.5,0.187,64,0,None,Western Cape,In-store,128,0.62,Winter,Value,0.031
TXN100879,2024-08-20,PER_997,Personal Care,SoftTouch,CompD,40.96,39.1,33.51,0.143,53,0,None,Western Cape,In-store,212,0.53,Winter,Value,0.031
TXN100991,2024-08-20,SNA_235,Snacks,CrunchTime,CompB,50.35,52.95,48.56,0.083,63,0,None,Mpumalanga,In-store,189,0.38,Winter,Mid-tier,0.029
TXN101074,2024-08-20,BEV_217,Beverages,CoolSip,CompB,78.56,76.69,61.86,0.193,77,0,None,KwaZulu-Natal,In-store,154,0.44,Winter,Value,0.019
TXN101399,2024-08-20,BEV_430,Beverages,FizzUp,CompD,9.3,9.29,6.17,0.336,79,0,None,Western Cape,In-store,158,0.43,Winter,Value,0.009
TXN101525,2024-08-20,HOU_318,Household,SparkPro,CompD,183.78,181.99,161.61,0.112,53,0,None,Eastern Cape,In-store,53,0.58,Winter,Value,0.038
TXN100724,2024-08-20,DAI_943,Dairy,MilkyWay,CompE,29.74,32.7,28.39,0.132,87,0,None,Gauteng,In-store,87,0.68,Winter,Value,0.028
TXN100305,2024-08-20,PER_178,Personal Care,SoftTouch,CompE,211.55,207.64,154.56,0.256,45,0,None,KwaZulu-Natal,In-store,90,0.51,Winter,Mid-tier,0.027
TXN102333,2024-08-20,HOU_144,Household,HomeFresh,CompC,153.25,151.05,97.16,0.357,30,0,None,KwaZulu-Natal,Online,60,0.58,Winter,Mid-tier,0.028
TXN101541,2024-08-20,PER_153,Personal Care,SoftTouch,CompB,143.17,161.4,104.03,0.355,22,0,None,Eastern Cape,In-store,66,0.59,Winter,Mid-tier,0.048
TXN101360,2024-08-20,DAI_635,Dairy,FarmFresh,CompC,83.05,79.7,48.85,0.387,91,1,Flash Sale,Mpumalanga,In-store,364,0.7,Winter,Premium,0.034
TXN100072,2024-08-20,HOU_249,Household,EcoHome,CompA,68.81,66.76,57.92,0.132,56,0,None,Eastern Cape,In-store,168,0.63,Winter,Value,0.018
TXN101433,2024-08-20,PER_676,Personal Care,SoftTouch,CompE,91.03,89.2,62.46,0.3,46,0,None,KwaZulu-Natal,In-store,230,0.49,Winter,Mid-tier,0.031
TXN101629,2024-08-20,SNA_586,Snacks,CrunchTime,CompC,68.96,67.56,50.43,0.254,71,0,None,Gauteng,In-store,71,0.46,Winter,Mid-tier,0.033
TXN102449,2024-08-21,SNA_514,Snacks,Snackster,CompC,50.76,50.53,30.52,0.396,71,0,None,Western Cape,In-store,284,0.49,Winter,Mid-tier,0.007
TXN101190,2024-08-21,HOU_775,Household,SparkPro,CompC,280.48,261.81,207.12,0.209,54,0,None,Western Cape,In-store,270,0.58,Winter,Mid-tier,0.009
TXN101132,2024-08-21,HOU_658,Household,EcoHome,CompB,313.63,298.15,209.53,0.297,72,0,None,Mpumalanga,In-store,288,0.54,Winter,Value,0.029
TXN101162,2024-08-21,SNA_203,Snacks,MunchBox,CompA,5.58,5.19,3.73,0.281,106,1,Flash Sale,Gauteng,In-store,530,0.44,Winter,Value,0.022
TXN101279,2024-08-21,HOU_685,Household,HomeFresh,CompA,188.7,196.89,126.56,0.357,18,0,None,Eastern Cape,Online,72,0.61,Winter,Premium,0.028
TXN100621,2024-08-21,DAI_795,Dairy,DairyDelight,CompC,21.0,20.11,17.24,0.143,97,1,Bundle,Eastern Cape,In-store,388,0.7,Winter,Value,0.024
TXN100596,2024-08-21,BEV_257,Beverages,AquaPure,CompC,103.38,102.01,68.96,0.324,96,0,None,Western Cape,In-store,384,0.45,Winter,Value,0.005
TXN102078,2024-08-22,HOU_148,Household,SparkPro,CompA,206.51,215.01,182.35,0.152,25,0,None,Western Cape,In-store,100,0.63,Winter,Mid-tier,0.017
TXN102013,2024-08-22,BEV_741,Beverages,CoolSip,CompE,90.61,87.69,60.59,0.309,87,0,None,Gauteng,In-store,87,0.44,Winter,Value,0.025
TXN101495,2024-08-22,SNA_640,Snacks,CrunchTime,CompA,78.62,84.55,55.17,0.347,40,0,None,Mpumalanga,In-store,40,0.3,Winter,Value,0.032
TXN102386,2024-08-22,BEV_725,Beverages,CoolSip,CompE,58.81,60.7,52.92,0.128,117,0,None,Eastern Cape,In-store,468,0.51,Winter,Value,0.039
TXN100363,2024-08-22,PER_636,Personal Care,PureSkin,CompE,125.7,131.45,118.54,0.098,37,0,None,KwaZulu-Natal,In-store,111,0.47,Winter,Value,0.038
TXN100115,2024-08-22,SNA_153,Snacks,Snackster,CompD,67.78,71.39,51.55,0.278,78,0,None,Gauteng,In-store,156,0.51,Winter,Mid-tier,0.006
TXN100367,2024-08-22,PER_521,Personal Care,SoftTouch,CompE,168.29,170.78,136.78,0.199,33,0,None,Eastern Cape,In-store,66,0.42,Winter,Value,0.025
TXN101717,2024-08-23,BEV_131,Beverages,BrewMaster,CompC,116.32,116.02,86.38,0.255,47,0,None,Eastern Cape,In-store,47,0.36,Winter,Premium,0.028
TXN101700,2024-08-23,DAI_179,Dairy,DairyDelight,CompE,23.34,21.66,19.09,0.119,95,0,None,Gauteng,In-store,475,0.71,Winter,Value,0.009
TXN100803,2024-08-23,PER_926,Personal Care,BodyCare,CompD,215.22,214.28,179.47,0.162,47,0,None,Gauteng,In-store,94,0.59,Winter,Value,0.043
TXN101261,2024-08-23,DAI_631,Dairy,FarmFresh,CompE,55.86,58.16,35.16,0.395,74,0,None,Western Cape,In-store,296,0.63,Winter,Value,0.038
TXN100478,2024-08-23,PER_172,Personal Care,SoftTouch,CompC,136.27,128.52,77.82,0.394,62,0,None,Gauteng,In-store,186,0.5,Winter,Mid-tier,0.03
TXN100049,2024-08-23,PER_402,Personal Care,PureSkin,CompB,227.27,252.15,209.6,0.169,18,0,None,KwaZulu-Natal,In-store,36,0.46,Winter,Value,0.018
TXN101798,2024-08-24,PER_758,Personal Care,BodyCare,CompE,75.75,77.75,59.91,0.229,38,0,None,KwaZulu-Natal,In-store,76,0.49,Winter,Premium,0.031
TXN101085,2024-08-24,DAI_687,Dairy,MilkyWay,CompD,70.83,71.85,61.77,0.14,99,0,None,Western Cape,In-store,396,0.75,Winter,Mid-tier,0.031
TXN101933,2024-08-24,HOU_874,Household,SparkPro,CompD,370.31,403.98,357.41,0.115,24,0,None,KwaZulu-Natal,Online,72,0.61,Winter,Mid-tier,0.012
TXN101785,2024-08-24,PER_959,Personal Care,BodyCare,CompD,141.71,161.1,147.25,0.086,12,0,None,KwaZulu-Natal,In-store,36,0.53,Winter,Premium,0.035
TXN100717,2024-08-24,DAI_915,Dairy,FarmFresh,CompD,71.4,72.38,65.8,0.091,57,0,None,Western Cape,In-store,114,0.65,Winter,Mid-tier,0.02
TXN100091,2024-08-24,HOU_691,Household,HomeFresh,CompA,118.2,110.63,82.24,0.257,84,0,None,Western Cape,In-store,420,0.69,Winter,Mid-tier,0.01
TXN101119,2024-08-24,SNA_251,Snacks,CrunchTime,CompD,76.15,79.47,55.92,0.296,46,0,None,Gauteng,In-store,92,0.47,Winter,Premium,0.037
TXN101258,2024-08-24,BEV_990,Beverages,BrewMaster,CompA,67.98,70.56,52.99,0.249,44,0,None,Mpumalanga,In-store,176,0.36,Winter,Value,0.039
TXN100281,2024-08-24,HOU_543,Household,EcoHome,CompC,120.76,119.67,89.17,0.255,48,0,None,Mpumalanga,In-store,48,0.67,Winter,Value,0.012
TXN101759,2024-08-25,PER_707,Personal Care,GlowWell,CompB,195.59,202.42,167.32,0.173,27,0,None,Western Cape,Online,135,0.56,Winter,Mid-tier,0.027
TXN102071,2024-08-25,BEV_702,Beverages,BrewMaster,CompE,87.8,82.98,70.87,0.146,78,0,None,Mpumalanga,Online,312,0.43,Winter,Premium,0.019
TXN102341,2024-08-25,BEV_214,Beverages,FizzUp,CompE,27.94,28.21,18.29,0.352,71,0,None,KwaZulu-Natal,In-store,284,0.37,Winter,Value,0.011
TXN100824,2024-08-25,HOU_585,Household,CleanEase,CompB,164.71,154.28,117.51,0.238,53,0,None,Eastern Cape,Online,265,0.62,Winter,Mid-tier,0.039
TXN100623,2024-08-25,BEV_446,Beverages,FizzUp,CompB,119.94,123.47,93.45,0.243,58,0,None,Eastern Cape,In-store,232,0.43,Winter,Mid-tier,0.031
TXN101382,2024-08-25,BEV_462,Beverages,BrewMaster,CompB,107.99,114.76,74.44,0.351,50,0,None,KwaZulu-Natal,In-store,150,0.46,Winter,Premium,0.023
TXN100616,2024-08-25,DAI_475,Dairy,DairyDelight,CompE,77.13,75.82,61.67,0.187,86,0,None,Western Cape,In-store,86,0.76,Winter,Value,0.022
TXN101265,2024-08-26,SNA_453,Snacks,Snackster,CompA,63.33,60.1,51.11,0.15,58,0,None,Eastern Cape,In-store,174,0.41,Winter,Premium,0.029
TXN102357,2024-08-26,PER_641,Personal Care,GlowWell,CompD,137.7,138.42,87.46,0.368,34,0,None,Eastern Cape,In-store,34,0.47,Winter,Value,0.023
TXN100755,2024-08-26,BEV_683,Beverages,AquaPure,CompE,108.44,104.88,87.11,0.169,65,0,None,Gauteng,In-store,260,0.37,Winter,Value,0.028
TXN102259,2024-08-26,BEV_595,Beverages,BrewMaster,CompB,35.2,35.2,26.89,0.236,76,0,None,KwaZulu-Natal,Online,380,0.39,Winter,Value,0.005
TXN100567,2024-08-26,PER_906,Personal Care,SoftTouch,CompA,103.33,106.12,82.03,0.227,38,0,None,Gauteng,Online,114,0.54,Winter,Mid-tier,0.037
TXN100814,2024-08-26,SNA_585,Snacks,TreatsCo,CompC,12.18,12.26,9.85,0.197,84,0,None,KwaZulu-Natal,In-store,420,0.49,Winter,Mid-tier,0.034
TXN100670,2024-08-26,DAI_368,Dairy,Creamy,CompB,50.81,46.47,30.75,0.338,98,0,None,Western Cape,In-store,490,0.76,Winter,Value,0.038
TXN100262,2024-08-27,BEV_248,Beverages,BrewMaster,CompA,16.04,15.15,10.48,0.308,81,0,None,KwaZulu-Natal,In-store,162,0.44,Winter,Mid-tier,0.01
TXN100145,2024-08-27,PER_569,Personal Care,BodyCare,CompA,177.15,198.44,127.39,0.358,28,0,None,Eastern Cape,In-store,140,0.5,Winter,Mid-tier,0.039
TXN102240,2024-08-27,SNA_823,Snacks,Snackster,CompA,22.28,21.31,15.11,0.291,56,0,None,Eastern Cape,In-store,224,0.41,Winter,Premium,0.007
TXN102378,2024-08-27,SNA_148,Snacks,CrunchTime,CompA,32.89,32.15,22.82,0.29,75,0,None,Eastern Cape,In-store,225,0.42,Winter,Value,0.04
TXN100703,2024-08-27,SNA_738,Snacks,TreatsCo,CompC,7.97,8.65,6.03,0.303,55,0,None,Gauteng,In-store,110,0.39,Winter,Value,0.01
TXN101017,2024-08-27,SNA_936,Snacks,CrunchTime,CompD,66.41,61.96,49.59,0.2,88,0,None,KwaZulu-Natal,Online,352,0.43,Winter,Mid-tier,0.035
TXN101345,2024-08-27,HOU_166,Household,SparkPro,CompA,246.5,234.25,175.07,0.253,88,0,None,Mpumalanga,In-store,352,0.66,Winter,Value,0.007
TXN101057,2024-08-28,DAI_522,Dairy,DairyDelight,CompD,29.41,28.82,17.54,0.391,85,0,None,Mpumalanga,In-store,255,0.68,Winter,Value,0.01
TXN100983,2024-08-28,PER_432,Personal Care,BodyCare,CompA,29.03,30.59,27.68,0.095,40,0,None,KwaZulu-Natal,Online,40,0.46,Winter,Mid-tier,0.039
